transaction_id,persona_id,date,description,amount,category,is_labelled
2458,P01,01/07/2025,POS PITA PIT SOUTH BRISBANE TID 429617,8.67,,False
2459,P01,01/07/2025,POS BANH MI SOUTH BRISBANE TID 374627,13.39,,False
2460,P01,01/07/2025,EFTPOS PURCHASE MAD MEX CBD TID 288155,17.72,,False
2461,P01,01/07/2025,POS CAMPOS NEW FARM TID 934223,4.79,,False
2462,P01,02/07/2025,VISA PURCHASE COLES FORTITUDE VLY,33.95,,False
2463,P01,02/07/2025,VISA PURCHASE PITA PIT CBD,15.62,,False
2464,P01,02/07/2025,POS SINGLE O INDOOROOPILLY TID 798230,5.88,,False
2465,P01,03/07/2025,SPOTIFY P0652 STOCKHOLM,16.47,,False
2466,P01,03/07/2025,VISA PURCHASE DAILY GRIND FORTITUDE VLY,5.43,,False
2467,P01,03/07/2025,POS ST DREUX FORTITUDE VLY TID 783638,6.03,,False
2468,P01,03/07/2025,CARD PURCHASE 03JUL MAD MEX 9813 SOUTH BRISBANE,11.58,,False
2469,P01,04/07/2025,EFTPOS PURCHASE DAILY GRIND INDOOROOPILLY TID 406584,5.56,,False
2470,P01,04/07/2025,VISA PURCHASE DAISO SYDNEY SOUTH BRISBANE,89.7,,False
2471,P01,05/07/2025,DIRECT DEBIT OPTUS BILL DDR ID 042844,64.48,,False
2472,P01,05/07/2025,EFTPOS PURCHASE WOOLWORTHS TOOWONG TID 704543,41.95,,False
2473,P01,05/07/2025,VISA PURCHASE RUBY COFFEE TOOWONG,4.54,,False
2474,P01,05/07/2025,CARD PURCHASE 05JUL DAILY GRIND 3136 TOOWONG,6.19,,False
2475,P01,06/07/2025,POS ALDI SOUTH BRISBANE TID 262113,135.09,,False
2476,P01,06/07/2025,VISA PURCHASE HENRY COFFEE CBD,4.72,,False
2477,P01,06/07/2025,CARD PURCHASE 06JUL COFFEE HERO 7793 FORTITUDE VLY,5.98,,False
2478,P01,07/07/2025,OSKO PAYMENT RENT BRISBANE 27,477.35,,False
2479,P01,07/07/2025,VISA PURCHASE CAMPOS CBD,4.81,,False
2480,P01,07/07/2025,POS HENRY COFFEE TOOWONG TID 355436,6.39,,False
2481,P01,07/07/2025,EFTPOS PURCHASE PRICELINE PHARMACY BROADWAY TOOWONG TID 652249,51.9,,False
2482,P01,08/07/2025,EFTPOS PURCHASE RUBY COFFEE INDOOROOPILLY TID 493614,4.85,,False
2483,P01,08/07/2025,EFTPOS PURCHASE TANPOPO JAPANESE TOOWONG TID 478099,13.24,,False
2484,P01,08/07/2025,POS KMART BROADWAY TOOWONG TID 551862,117.54,,False
2485,P01,09/07/2025,VISA PURCHASE CAMPOS INDOOROOPILLY,6.0,,False
2486,P01,09/07/2025,POS MAD MEX FORTITUDE VLY TID 803185,13.28,,False
2487,P01,09/07/2025,EFTPOS PURCHASE ST DREUX NEW FARM TID 342255,5.92,,False
2488,P01,09/07/2025,POS DAISO SYDNEY SOUTH BRISBANE TID 109052,79.21,,False
2489,P01,10/07/2025,APPLE.COM/BILL ICLD 50GB,4.95,,False
2490,P01,10/07/2025,POS WOOLWORTHS NEW FARM TID 193015,42.5,,False
2491,P01,10/07/2025,EFTPOS PURCHASE SUSHI HUB SOUTH BRISBANE TID 300978,14.63,,False
2492,P01,10/07/2025,VISA PURCHASE SINGLE O SOUTH BRISBANE,5.4,,False
2493,P01,10/07/2025,POS PITA PIT TOOWONG TID 695701,18.42,,False
2494,P01,11/07/2025,DIRECT DEBIT - TPG INTERNET,93.49,,False
2495,P01,11/07/2025,UBER *TRIP HELP.UBER.COM NLD TRIP 542126,18.85,,False
2496,P01,11/07/2025,CARD PURCHASE 11JUL ROLLD 1801 FORTITUDE VLY,15.97,,False
2497,P01,12/07/2025,TRANSLINK TOP UP BRISBANE QLD TXN 397033,50.0,,False
2498,P01,12/07/2025,EFTPOS PURCHASE SINGLE O SOUTH BRISBANE TID 166986,5.03,,False
2499,P01,12/07/2025,CARD PURCHASE 12JUL GUZMAN Y GOMEZ 6423 CBD,18.2,,False
2500,P01,12/07/2025,POS 7-ELEVEN TOOWONG TID 861496,8.82,,False
2501,P01,13/07/2025,CARD PURCHASE 13JUL HENRY COFFEE 6160 CBD,6.0,,False
2502,P01,13/07/2025,POS RUBY COFFEE NEW FARM TID 360250,5.85,,False
2503,P01,14/07/2025,PAYID TRANSFER TO RENT BRISBANE 28 REF 36862,477.35,,False
2504,P01,14/07/2025,CARD PURCHASE 14JUL SUSHI HUB 8795 CBD,12.41,,False
2505,P01,14/07/2025,VISA PURCHASE CAMPOS NEW FARM,5.41,,False
2506,P01,15/07/2025,UBER *EATS HELP.UBER.COM NLD ORD 943679,18.16,,False
2507,P01,15/07/2025,VISA PURCHASE SINGLE O TOOWONG,5.3,,False
2508,P01,15/07/2025,VISA PURCHASE MECCA NEW FARM,6.47,,False
2509,P01,15/07/2025,EFTPOS PURCHASE SINGLE O CBD TID 271308,4.98,,False
2510,P01,15/07/2025,VISA PURCHASE ST DREUX CBD,6.28,,False
2511,P01,15/07/2025,NETBANK TRANSFER FROM SAVER,-739.39,,False
2512,P01,16/07/2025,VISA PURCHASE COFFEE HERO FORTITUDE VLY,5.32,,False
2513,P01,17/07/2025,POS CAMPOS NEW FARM TID 570705,5.78,,False
2514,P01,17/07/2025,POS RUBY COFFEE NEW FARM TID 609427,5.56,,False
2515,P01,17/07/2025,VISA PURCHASE RUBY COFFEE INDOOROOPILLY,5.13,,False
2516,P01,17/07/2025,EFTPOS PURCHASE COFFEE HERO NEW FARM TID 771720,6.23,,False
2517,P01,17/07/2025,EFTPOS PURCHASE GUZMAN Y GOMEZ SOUTH BRISBANE TID 744790,13.88,,False
2518,P01,18/07/2025,TRANSLINK TOP UP BRISBANE QLD SVC 93381787,30.0,,False
2519,P01,18/07/2025,UBER *TRIP HELP.UBER.COM NLD,42.63,,False
2520,P01,18/07/2025,POS GUZMAN Y GOMEZ SOUTH BRISBANE TID 306937,15.64,,False
2521,P01,19/07/2025,CARD PURCHASE 19JUL TAPAS BAR 4126 FORTITUDE VLY,38.52,,False
2522,P01,19/07/2025,CARD PURCHASE 19JUL SUSHI HUB 4633 CBD,11.06,,False
2523,P01,20/07/2025,VISA PURCHASE WOOLWORTHS SOUTH BRISBANE,37.95,,False
2524,P01,20/07/2025,POS ST DREUX FORTITUDE VLY TID 101057,5.28,,False
2525,P01,21/07/2025,PAYID TRANSFER TO RENT BRISBANE 29 REF 48031,477.35,,False
2526,P01,21/07/2025,EFTPOS PURCHASE COLES TOOWONG TID 302294,132.5,,False
2527,P01,21/07/2025,POS SINGLE O FORTITUDE VLY TID 109746,6.36,,False
2528,P01,21/07/2025,EFTPOS PURCHASE DAILY GRIND TOOWONG TID 815523,6.03,,False
2529,P01,21/07/2025,CARD PURCHASE 21JUL MECCA 7848 INDOOROOPILLY,5.56,,False
2530,P01,21/07/2025,NETBANK TRANSFER FROM SAVER,-2560.79,,False
2531,P01,22/07/2025,VISA PURCHASE GUZMAN Y GOMEZ SOUTH BRISBANE,17.89,,False
2532,P01,22/07/2025,CARD PURCHASE 22JUL ST DREUX 6476 INDOOROOPILLY,4.95,,False
2533,P01,22/07/2025,CARD PURCHASE 22JUL CAMPOS 9212 FORTITUDE VLY,6.47,,False
2534,P01,22/07/2025,VISA PURCHASE 7-ELEVEN NEW FARM,7.27,,False
2535,P01,23/07/2025,CARD PURCHASE 23JUL RUBY COFFEE 6850 CBD,4.92,,False
2536,P01,23/07/2025,EFTPOS PURCHASE SINGLE O INDOOROOPILLY TID 942203,5.78,,False
2537,P01,23/07/2025,EFTPOS PURCHASE SUSHI HUB NEW FARM TID 538061,14.03,,False
2538,P01,23/07/2025,CARD PURCHASE 23JUL TANPOPO JAPANESE 6875 TOOWONG,14.07,,False
2539,P01,23/07/2025,POS PRICELINE PHARMACY BROADWAY INDOOROOPILLY TID 545568,18.99,,False
2540,P01,24/07/2025,TRANSLINK TOP UP BRISBANE QLD TXN 711841,50.0,,False
2541,P01,24/07/2025,DOORDASH *ORDER DOORDASH.COM AUS,39.09,,False
2542,P01,24/07/2025,VISA PURCHASE PITA PIT CBD,11.97,,False
2543,P01,24/07/2025,VISA PURCHASE 7-ELEVEN TOOWONG,5.59,,False
2544,P01,24/07/2025,POS PITA PIT INDOOROOPILLY TID 640582,9.44,,False
2545,P01,24/07/2025,EFTPOS PURCHASE MECCA SOUTH BRISBANE TID 409569,5.7,,False
2546,P01,24/07/2025,VISA PURCHASE MECCA CBD,6.49,,False
2547,P01,25/07/2025,PAYROLL Harbour Media NET PAY,-3145.84,,False
2548,P01,25/07/2025,DOORDASH *ORDER DOORDASH.COM AUS,40.78,,False
2549,P01,25/07/2025,EFTPOS PURCHASE GUZMAN Y GOMEZ TOOWONG TID 347129,14.72,,False
2550,P01,25/07/2025,POS 7-ELEVEN SOUTH BRISBANE TID 975559,6.46,,False
2551,P01,25/07/2025,POS TANPOPO JAPANESE NEW FARM TID 470151,10.94,,False
2552,P01,25/07/2025,POS 7-ELEVEN TOOWONG TID 241534,3.42,,False
2553,P01,25/07/2025,APPLE.COM/BILL,5.99,,False
2554,P01,26/07/2025,BOLT *TRIP BRISBANE,41.44,,False
2555,P01,26/07/2025,EFTPOS PURCHASE DAILY GRIND CBD TID 648031,5.01,,False
2556,P01,27/07/2025,POS THAI RASOI SOUTH BRISBANE TID 521591,50.9,,False
2557,P01,27/07/2025,VISA PURCHASE CAMPOS FORTITUDE VLY,5.34,,False
2558,P01,28/07/2025,PAYID TRANSFER TO RENT BRISBANE 30 REF 48134,477.35,,False
2559,P01,28/07/2025,DOORDASH *ORDER DOORDASH.COM AUS,34.08,,False
2560,P01,29/07/2025,TRANSLINK TOP UP BRISBANE QLD SVC 24890001,50.0,,False
2561,P01,29/07/2025,DOORDASH *ORDER DOORDASH.COM AUS REF 27152,32.3,,False
2562,P01,29/07/2025,CARD PURCHASE 29JUL BANH MI 6681 CBD,13.49,,False
2563,P01,29/07/2025,EFTPOS PURCHASE HENRY COFFEE TOOWONG TID 580368,5.39,,False
2564,P01,30/07/2025,CARD PURCHASE 30JUL 7-ELEVEN 1006 INDOOROOPILLY,7.5,,False
2565,P01,30/07/2025,VISA PURCHASE ST DREUX FORTITUDE VLY,5.09,,False
2566,P01,30/07/2025,EFTPOS PURCHASE DAILY GRIND SOUTH BRISBANE TID 571018,4.65,,False
2567,P01,30/07/2025,POS SINGLE O SOUTH BRISBANE TID 745714,5.33,,False
2568,P01,30/07/2025,VISA PURCHASE GUZMAN Y GOMEZ CBD,9.79,,False
2569,P01,30/07/2025,POS DAISO SYDNEY FORTITUDE VLY TID 196266,69.99,,False
2570,P01,31/07/2025,POS ST DREUX TOOWONG TID 542450,4.9,,False
2571,P01,31/07/2025,APPLE.COM/BILL,2.99,,False
2572,P01,01/08/2025,DIRECT DEBIT BUPA AUSTRALIA DDR ID 065485,120.9,,False
2573,P01,01/08/2025,POS DAILY GRIND CBD TID 291265,5.17,,False
2574,P01,01/08/2025,CARD PURCHASE 01AUG RUBY COFFEE 8146 NEW FARM,4.66,,False
2575,P01,01/08/2025,VISA PURCHASE HENRY COFFEE NEW FARM,5.62,,False
2576,P01,01/08/2025,CARD PURCHASE 01AUG SINGLE O 6952 NEW FARM,6.28,,False
2577,P01,01/08/2025,VISA PURCHASE MAD MEX CBD,14.67,,False
2578,P01,01/08/2025,POS HENRY COFFEE TOOWONG TID 951352,5.0,,False
2579,P01,02/08/2025,VISA PURCHASE BURGER PROJECT SOUTH BRISBANE,34.5,,False
2580,P01,03/08/2025,DOORDASH *ORDER DOORDASH.COM AUS ORD 812058,35.42,,False
2581,P01,03/08/2025,CARD PURCHASE 03AUG PITA PIT 4768 TOOWONG,11.42,,False
2582,P01,04/08/2025,OSKO PAYMENT RENT BRISBANE 31,477.35,,False
2583,P01,04/08/2025,POS 7-ELEVEN CBD TID 943269,3.95,,False
2584,P01,04/08/2025,APPLE.COM/BILL AUS,1.49,,False
2585,P01,05/08/2025,DIRECT DEBIT OPTUS BILL DDR ID 034753,64.48,,False
2586,P01,05/08/2025,CARD PURCHASE 05AUG SINGLE O 4035 FORTITUDE VLY,5.22,,False
2587,P01,05/08/2025,CARD PURCHASE 05AUG HENRY COFFEE 6329 SOUTH BRISBANE,5.37,,False
2588,P01,05/08/2025,POS SUSHI HUB TOOWONG TID 967641,8.99,,False
2589,P01,06/08/2025,EFTPOS PURCHASE RUBY COFFEE TOOWONG TID 682958,6.29,,False
2590,P01,06/08/2025,CARD PURCHASE 06AUG RUBY COFFEE 2934 INDOOROOPILLY,5.04,,False
2591,P01,06/08/2025,APPLE.COM/BILL,3.49,,False
2592,P01,07/08/2025,EFTPOS PURCHASE PITA PIT INDOOROOPILLY TID 468887,11.69,,False
2593,P01,07/08/2025,VISA PURCHASE MAD MEX CBD,10.9,,False
2594,P01,07/08/2025,CARD PURCHASE 07AUG DAILY GRIND 6485 TOOWONG,5.61,,False
2595,P01,07/08/2025,CARD PURCHASE 07AUG 7-ELEVEN 5277 INDOOROOPILLY,4.94,,False
2596,P01,07/08/2025,POS SINGLE O FORTITUDE VLY TID 107123,4.76,,False
2597,P01,08/08/2025,NETFLIX.COM AMSTERDAM NLD,16.3,,False
2598,P01,08/08/2025,APPLE.COM/BILL ICLD 50GB,4.95,,False
2599,P01,08/08/2025,UBER *EATS HELP.UBER.COM NLD,19.99,,False
2600,P01,08/08/2025,VISA PURCHASE HENRY COFFEE SOUTH BRISBANE,4.76,,False
2601,P01,08/08/2025,EFTPOS PURCHASE ROLLD SOUTH BRISBANE TID 902802,14.73,,False
2602,P01,08/08/2025,EFTPOS PURCHASE RUBY COFFEE NEW FARM TID 849782,5.94,,False
2603,P01,08/08/2025,CARD PURCHASE 08AUG COFFEE HERO 6338 CBD,4.69,,False
2604,P01,08/08/2025,APPLE.COM/BILL,3.49,,False
2605,P01,09/08/2025,VISA PURCHASE ST DREUX SOUTH BRISBANE,4.76,,False
2606,P01,09/08/2025,EFTPOS PURCHASE COFFEE HERO CBD TID 670856,5.19,,False
2607,P01,09/08/2025,POS CHEMIST WAREHOUSE NEWTOWN SOUTH BRISBANE TID 977526,49.25,,False
2608,P01,10/08/2025,VISA PURCHASE BANH MI TOOWONG,15.53,,False
2609,P01,10/08/2025,CARD PURCHASE 10AUG PRICELINE PHARMACY BROADWAY 4691 CBD,53.99,,False
2610,P01,11/08/2025,PAYID TRANSFER TO RENT BRISBANE 32 REF 95887,477.35,,False
2611,P01,11/08/2025,TRANSLINK TOP UP BRISBANE QLD SVC 66743544,40.0,,False
2612,P01,11/08/2025,CARD PURCHASE 11AUG IGA 1410 TOOWONG,24.5,,False
2613,P01,11/08/2025,VISA PURCHASE PITA PIT CBD,11.78,,False
2614,P01,12/08/2025,EFTPOS PURCHASE HENRY COFFEE CBD TID 443783,5.47,,False
2615,P01,12/08/2025,CARD PURCHASE 12AUG HENRY COFFEE 7994 CBD,5.32,,False
2616,P01,12/08/2025,EFTPOS PURCHASE BANH MI SOUTH BRISBANE TID 448977,11.08,,False
2617,P01,13/08/2025,POS GUZMAN Y GOMEZ TOOWONG TID 878925,14.86,,False
2618,P01,13/08/2025,VISA PURCHASE COFFEE HERO INDOOROOPILLY,5.73,,False
2619,P01,14/08/2025,DIRECT DEBIT - TPG INTERNET DDR ID 068788,93.49,,False
2620,P01,14/08/2025,VISA PURCHASE HOKKAIDO RAMEN CBD,9.27,,False
2621,P01,14/08/2025,EFTPOS PURCHASE SINGLE O CBD TID 114889,5.03,,False
2622,P01,14/08/2025,POS COFFEE HERO SOUTH BRISBANE TID 821711,4.81,,False
2623,P01,14/08/2025,EFTPOS PURCHASE ROLLD TOOWONG TID 983770,16.5,,False
2624,P01,15/08/2025,EFTPOS PURCHASE SINGLE O FORTITUDE VLY TID 453709,5.15,,False
2625,P01,15/08/2025,EFTPOS PURCHASE CAMPOS SOUTH BRISBANE TID 706544,5.2,,False
2626,P01,15/08/2025,POS MAD MEX FORTITUDE VLY TID 620207,16.72,,False
2627,P01,15/08/2025,APPLE.COM/BILL AUS,2.99,,False
2628,P01,16/08/2025,CARD PURCHASE 16AUG DAILY GRIND 8795 TOOWONG,5.76,,False
2629,P01,16/08/2025,VISA PURCHASE MECCA SOUTH BRISBANE,5.15,,False
2630,P01,16/08/2025,POS 7-ELEVEN SOUTH BRISBANE TID 785816,6.9,,False
2631,P01,17/08/2025,EFTPOS PURCHASE HARRIS FARM CBD TID 688432,105.04,,False
2632,P01,17/08/2025,EFTPOS PURCHASE ST DREUX NEW FARM TID 456647,6.18,,False
2633,P01,18/08/2025,OSKO PAYMENT RENT BRISBANE 33,477.35,,False
2634,P01,18/08/2025,CARD PURCHASE 18AUG 7-ELEVEN 8354 SOUTH BRISBANE,4.96,,False
2635,P01,18/08/2025,POS RUBY COFFEE NEW FARM TID 778939,4.81,,False
2636,P01,19/08/2025,BPAY - ORIGIN ENERGY REF 2726664579,125.15,,False
2637,P01,19/08/2025,VISA PURCHASE PITA PIT FORTITUDE VLY,12.7,,False
2638,P01,19/08/2025,POS MAD MEX SOUTH BRISBANE TID 535909,14.1,,False
2639,P01,19/08/2025,VISA PURCHASE BANH MI CBD,17.6,,False
2640,P01,19/08/2025,EFTPOS PURCHASE SUSHI HUB TOOWONG TID 539081,11.06,,False
2641,P01,19/08/2025,EFTPOS PURCHASE HOKKAIDO RAMEN FORTITUDE VLY TID 377136,17.89,,False
2642,P01,20/08/2025,PAYID FROM ALEX D REF LUNCH,-29.32,,False
2643,P01,20/08/2025,EFTPOS PURCHASE SINGLE O INDOOROOPILLY TID 775983,4.72,,False
2644,P01,20/08/2025,EFTPOS PURCHASE MECCA FORTITUDE VLY TID 417604,4.84,,False
2645,P01,20/08/2025,VISA PURCHASE 7-ELEVEN TOOWONG,6.66,,False
2646,P01,20/08/2025,CARD PURCHASE 20AUG 7-ELEVEN 1573 CBD,6.41,,False
2647,P01,20/08/2025,EFTPOS PURCHASE RUBY COFFEE FORTITUDE VLY TID 822921,4.88,,False
2648,P01,20/08/2025,EFTPOS PURCHASE MECCA TOOWONG TID 782471,4.6,,False
2649,P01,20/08/2025,APPLE.COM/BILL,5.99,,False
2650,P01,21/08/2025,OSKO PAYMENT FROM JESS L REF LUNCH,-30.05,,False
2651,P01,21/08/2025,VISA PURCHASE ST DREUX SOUTH BRISBANE,4.67,,False
2652,P01,21/08/2025,APPLE.COM/BILL AUS,2.99,,False
2653,P01,22/08/2025,BPAY - AGL ENERGY REF 2667314368,287.46,,False
2654,P01,22/08/2025,BPAY - SYDNEY WATER REF 0939417661,131.61,,False
2655,P01,22/08/2025,TRANSLINK TOP UP BRISBANE QLD,30.0,,False
2656,P01,22/08/2025,MENULOG ONLINE AUSTRALIA REF 64198,25.11,,False
2657,P01,22/08/2025,VISA PURCHASE CHEMIST WAREHOUSE NEWTOWN TOOWONG,56.7,,False
2658,P01,23/08/2025,VISA PURCHASE 7-ELEVEN INDOOROOPILLY,5.72,,False
2659,P01,24/08/2025,PAYROLL Harbour Media NET PAY,-3145.84,,False
2660,P01,24/08/2025,NETBANK TRANSFER TO SAVER,657.89,,False
2661,P01,24/08/2025,POS BANH MI INDOOROOPILLY TID 879888,15.65,,False
2662,P01,24/08/2025,POS MAD MEX INDOOROOPILLY TID 965291,15.08,,False
2663,P01,24/08/2025,POS CAMPOS INDOOROOPILLY TID 194786,5.48,,False
2664,P01,25/08/2025,OSKO PAYMENT RENT BRISBANE 34,477.35,,False
2665,P01,25/08/2025,CARD PURCHASE 25AUG RUBY COFFEE 9005 INDOOROOPILLY,4.6,,False
2666,P01,25/08/2025,EFTPOS PURCHASE MECCA CBD TID 422320,5.93,,False
2667,P01,26/08/2025,EFTPOS PURCHASE MECCA NEW FARM TID 384548,5.14,,False
2668,P01,27/08/2025,TRANSLINK TOP UP BRISBANE QLD TXN 735974,20.0,,False
2669,P01,27/08/2025,POS RUBY COFFEE FORTITUDE VLY TID 871294,6.35,,False
2670,P01,27/08/2025,CARD PURCHASE 27AUG CAMPOS 8107 TOOWONG,4.55,,False
2671,P01,28/08/2025,CARD PURCHASE 28AUG COLES 6365 CBD,18.95,,False
2672,P01,28/08/2025,VISA PURCHASE COFFEE HERO INDOOROOPILLY,5.07,,False
2673,P01,28/08/2025,VISA PURCHASE MAD MEX NEW FARM,14.45,,False
2674,P01,28/08/2025,POS RUBY COFFEE CBD TID 777737,5.11,,False
2675,P01,28/08/2025,VISA PURCHASE ROLLD TOOWONG,10.92,,False
2676,P01,28/08/2025,VISA PURCHASE ST DREUX INDOOROOPILLY,4.57,,False
2677,P01,29/08/2025,UBER *EATS HELP.UBER.COM NLD,40.16,,False
2678,P01,29/08/2025,EFTPOS PURCHASE RUBY COFFEE FORTITUDE VLY TID 294950,5.37,,False
2679,P01,30/08/2025,POS MECCA INDOOROOPILLY TID 565222,5.61,,False
2680,P01,30/08/2025,POS PITA PIT CBD TID 995762,10.13,,False
2681,P01,30/08/2025,VISA PURCHASE HENRY COFFEE SOUTH BRISBANE,6.39,,False
2682,P01,31/08/2025,VISA PURCHASE COLES INDOOROOPILLY,117.7,,False
2683,P01,31/08/2025,MENULOG ONLINE AUSTRALIA ORD 809131,36.15,,False
2684,P01,31/08/2025,CARD PURCHASE 31AUG ST DREUX 3096 INDOOROOPILLY,5.41,,False
2685,P01,31/08/2025,VISA PURCHASE BANH MI FORTITUDE VLY,18.36,,False
2686,P01,31/08/2025,CARD PURCHASE 31AUG ST DREUX 4292 TOOWONG,4.68,,False
2687,P01,31/08/2025,Total debits,112521.94,,False
2688,P01,31/08/2025,Total credits,-120546.41,,False
2689,P02,01/09/2023,Balance brought forward,0.0,Excluded,True
2690,P02,01/09/2023,DIRECT DEBIT BUPA AUSTRALIA,136.34,Essential,True
2691,P02,01/09/2023,VISA PURCHASE COLES GLENELG,23.95,Essential,True
2692,P02,01/09/2023,VISA PURCHASE BANH MI PROSPECT,8.79,Non-Essential,True
2693,P02,01/09/2023,VISA PURCHASE DAILY GRIND NORWOOD,5.2,Non-Essential,True
2694,P02,01/09/2023,EFTPOS PURCHASE MECCA GLENELG TID 512506,4.57,Non-Essential,True
2695,P02,02/09/2023,PAYROLL EduGroup NSW NET PAY,-2546.37,Excluded,True
2696,P02,02/09/2023,VISA PURCHASE TAPAS BAR NORWOOD,61.95,Non-Essential,True
2697,P02,02/09/2023,VISA PURCHASE BANH MI NORWOOD,12.32,Non-Essential,True
2698,P02,02/09/2023,VISA PURCHASE SINGLE O CBD,5.29,Non-Essential,True
2699,P02,02/09/2023,POS SINGLE O NORWOOD TID 343630,6.43,Non-Essential,True
2700,P02,02/09/2023,POS PITA PIT PROSPECT TID 513962,8.54,Non-Essential,True
2701,P02,03/09/2023,EFTPOS PURCHASE COLES CBD TID 857833,115.95,Essential,True
2702,P02,03/09/2023,CARD PURCHASE 03SEP DAILY GRIND 4396 PROSPECT,5.03,Non-Essential,True
2703,P02,03/09/2023,EFTPOS PURCHASE MAD MEX GLENELG TID 541362,16.53,Non-Essential,True
2704,P02,03/09/2023,POS HENRY COFFEE GLENELG TID 946444,5.3,Non-Essential,True
2705,P02,03/09/2023,VISA PURCHASE PITA PIT GLENELG,17.09,Non-Essential,True
2706,P02,03/09/2023,POS 7-ELEVEN PROSPECT TID 608452,6.44,Non-Essential,True
2707,P02,04/09/2023,PAYID TRANSFER TO RENT ADELAIDE 36 REF 85500,780.41,Essential,True
2708,P02,04/09/2023,MENULOG ONLINE AUSTRALIA ORD 905630,24.8,Non-Essential,True
2709,P02,04/09/2023,CARD PURCHASE 04SEP MECCA 9881 CBD,4.93,Non-Essential,True
2710,P02,05/09/2023,SPOTIFY P0652 STOCKHOLM,12.17,Non-Essential,True
2711,P02,05/09/2023,DOORDASH *ORDER DOORDASH.COM AUS REF 26366,20.35,Non-Essential,True
2712,P02,05/09/2023,VISA PURCHASE RUBY COFFEE NORTH ADELAIDE,6.37,Non-Essential,True
2713,P02,05/09/2023,VISA PURCHASE HENRY COFFEE NORWOOD,5.09,Non-Essential,True
2714,P02,05/09/2023,POS MAD MEX PROSPECT TID 607672,17.85,Non-Essential,True
2715,P02,05/09/2023,CARD PURCHASE 05SEP CAMPOS 3748 NORTH ADELAIDE,4.78,Non-Essential,True
2716,P02,05/09/2023,CARD PURCHASE 05SEP SINGLE O 1808 PROSPECT,4.57,Non-Essential,True
2717,P02,05/09/2023,VISA PURCHASE PRICELINE PHARMACY BROADWAY NORWOOD,33.99,Essential,True
2718,P02,05/09/2023,APPLE.COM/BILL,1.49,Non-Essential,True
2719,P02,06/09/2023,VISA PURCHASE TANPOPO JAPANESE CBD,18.32,Non-Essential,True
2720,P02,07/09/2023,CARD PURCHASE 07SEP TANPOPO JAPANESE 2346 CBD,15.39,Non-Essential,True
2721,P02,07/09/2023,VISA PURCHASE CAMPOS CBD,6.0,Non-Essential,True
2722,P02,07/09/2023,POS BANH MI NORWOOD TID 988124,8.86,Non-Essential,True
2723,P02,07/09/2023,EFTPOS PURCHASE COFFEE HERO PROSPECT TID 669784,5.02,Non-Essential,True
2724,P02,07/09/2023,VISA PURCHASE ST DREUX CBD,6.49,Non-Essential,True
2725,P02,08/09/2023,DIRECT DEBIT OPTUS BILL,64.86,Essential,True
2726,P02,08/09/2023,POS MAD MEX CBD TID 356315,16.92,Non-Essential,True
2727,P02,08/09/2023,EFTPOS PURCHASE DAILY GRIND GLENELG TID 256022,5.7,Non-Essential,True
2728,P02,08/09/2023,VISA PURCHASE MAD MEX GLENELG,15.79,Non-Essential,True
2729,P02,08/09/2023,CARD PURCHASE 08SEP 7-ELEVEN 1795 GLENELG,4.18,Non-Essential,True
2730,P02,09/09/2023,MENULOG ONLINE AUSTRALIA ORD 642914,18.48,Non-Essential,True
2731,P02,09/09/2023,POS GOLDEN LOTUS CBD TID 806035,61.21,Non-Essential,True
2732,P02,09/09/2023,POS 7-ELEVEN CBD TID 740596,5.82,Non-Essential,True
2733,P02,09/09/2023,POS TANPOPO JAPANESE NORWOOD TID 306407,11.07,Non-Essential,True
2734,P02,09/09/2023,EFTPOS PURCHASE MECCA GLENELG TID 379457,4.93,Non-Essential,True
2735,P02,09/09/2023,VISA PURCHASE 7-ELEVEN PROSPECT,5.69,Non-Essential,True
2736,P02,10/09/2023,POS HARRIS FARM PROSPECT TID 217512,152.95,Essential,True
2737,P02,10/09/2023,VISA PURCHASE PHO 236 NORTH ADELAIDE,31.03,Non-Essential,True
2738,P02,10/09/2023,CARD PURCHASE 10SEP GUZMAN Y GOMEZ 8902 GLENELG,13.42,Non-Essential,True
2739,P02,11/09/2023,PAYID TRANSFER TO RENT ADELAIDE 37 REF 03091,780.41,Essential,True
2740,P02,11/09/2023,DIRECT DEBIT - TPG INTERNET DDR ID 099989,82.4,Essential,True
2741,P02,11/09/2023,APPLE.COM/BILL ICLD 50GB,4.05,Non-Essential,True
2742,P02,11/09/2023,POS MAD MEX GLENELG TID 913759,11.6,Non-Essential,True
2743,P02,11/09/2023,EFTPOS PURCHASE RUBY COFFEE NORWOOD TID 123793,5.63,Non-Essential,True
2744,P02,11/09/2023,EFTPOS PURCHASE CAMPOS NORTH ADELAIDE TID 706112,4.65,Non-Essential,True
2745,P02,11/09/2023,VISA PURCHASE CAMPOS NORTH ADELAIDE,4.97,Non-Essential,True
2746,P02,11/09/2023,CARD PURCHASE 11SEP CAMPOS 3096 NORWOOD,5.53,Non-Essential,True
2747,P02,12/09/2023,POS COFFEE HERO NORTH ADELAIDE TID 894603,5.63,Non-Essential,True
2748,P02,12/09/2023,EFTPOS PURCHASE DAILY GRIND NORWOOD TID 171192,5.24,Non-Essential,True
2749,P02,12/09/2023,VISA PURCHASE MAD MEX PROSPECT,8.74,Non-Essential,True
